Mal ID,Username,Gender,Birthday,Location,Joined,Days Watched,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes Watched
5103,FMA133,Female,1991-09-26T00:00:00+00:00,"North Hollywood, California",2007-06-02T00:00:00+00:00,9.5,9.71,17.0,23.0,0.0,2.0,11.0,53.0,0.0,561.0
5104,Soukyoku,Male,1990-06-25T00:00:00+00:00,Thornhill,2007-06-02T00:00:00+00:00,13.4,8.82,6.0,13.0,2.0,1.0,2.0,24.0,0.0,803.0
5105,Nevyn,Female,1980-12-19T00:00:00+00:00,,2007-06-02T00:00:00+00:00,159.9,8.23,7.0,433.0,8.0,14.0,10.0,472.0,0.0,9294.0
5106,Lalolan,Male,1975-11-02T00:00:00+00:00,Canada,2007-06-02T00:00:00+00:00,164.5,7.69,29.0,864.0,0.0,0.0,68.0,961.0,42.0,10172.0
5107,weena,,,,2007-06-02T00:00:00+00:00,0.9,4.67,0.0,3.0,0.0,0.0,0.0,3.0,0.0,53.0
5108,rambo,,,,2007-06-02T00:00:00+00:00,4.9,9.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,291.0
5109,josiejump,,,,2007-06-02T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,sesshoumaru,,,,2007-06-02T00:00:00+00:00,9.8,9.78,2.0,4.0,0.0,0.0,3.0,9.0,2.0,582.0
5111,condorelectric,Female,1987-06-28T00:00:00+00:00,"New York, New York",2007-06-02T00:00:00+00:00,22.7,7.97,4.0,33.0,2.0,24.0,3.0,66.0,0.0,1317.0
5112,mio_,Female,1989-05-06T00:00:00+00:00,"Florida, USA",2007-06-02T00:00:00+00:00,13.6,8.04,3.0,23.0,0.0,1.0,1.0,28.0,0.0,806.0
5113,seiya1331,,,,2007-06-02T00:00:00+00:00,131.3,6.53,26.0,151.0,5.0,4.0,5.0,191.0,118.0,7788.0
5114,albert24,Male,1991-06-24T00:00:00+00:00,philipines,2007-06-02T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,Secret_,,,,2007-06-02T00:00:00+00:00,9.1,7.47,12.0,28.0,1.0,2.0,7.0,50.0,0.0,517.0
5116,Nickles,,,,2007-06-02T00:00:00+00:00,5.8,9.78,4.0,5.0,0.0,0.0,0.0,9.0,14.0,339.0
5117,altopowa,,,,2007-06-02T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118,nsfw,Male,1987-05-30T00:00:00+00:00,"Binangonan, Philippines",2007-06-02T00:00:00+00:00,60.8,8.65,16.0,169.0,57.0,7.0,4.0,253.0,0.0,3627.0
5119,psychomonkey888,Male,,Australia,2007-06-02T00:00:00+00:00,1.3,8.67,0.0,2.0,0.0,0.0,1.0,3.0,2.0,85.0
5120,ownage21,Male,,,2007-06-02T00:00:00+00:00,24.6,8.85,2.0,17.0,3.0,0.0,1.0,23.0,0.0,1475.0
5121,Tsukuyomi,,,,2007-06-02T00:00:00+00:00,8.9,9.5,1.0,3.0,0.0,0.0,0.0,4.0,54.0,535.0
5122,ZackZeal,Male,1989-12-26T00:00:00+00:00,,2007-06-03T00:00:00+00:00,171.1,6.98,16.0,585.0,27.0,43.0,10.0,681.0,0.0,10155.0
5123,waternymph88,,,,2007-06-03T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5124,Lord_kiba,Male,1987-11-24T00:00:00+00:00,"Jerusalem, Israel",2007-06-03T00:00:00+00:00,30.6,7.41,3.0,18.0,4.0,4.0,4.0,33.0,7.0,1820.0
5125,Kenshin,Male,1987-06-09T00:00:00+00:00,"Beppu,Oita,Japan",2007-06-03T00:00:00+00:00,23.3,8.0,6.0,77.0,0.0,0.0,5.0,88.0,139.0,972.0
5126,Komii,Male,,USA Eastern Coast,2007-06-03T00:00:00+00:00,47.7,6.58,5.0,134.0,14.0,59.0,23.0,235.0,2.0,2793.0
5127,sorryn_k,,,,2007-06-03T00:00:00+00:00,0.5,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0
5128,optimus_prime,Male,1987-08-13T00:00:00+00:00,"Hickory Hills, IL",2007-06-03T00:00:00+00:00,6.5,7.8,4.0,50.0,0.0,1.0,0.0,55.0,4.0,271.0
5129,sonaku,,1990-08-26T00:00:00+00:00,"Israel,Tel Aviv",2007-06-03T00:00:00+00:00,0.4,0.0,2.0,0.0,22.0,0.0,12.0,36.0,0.0,52.0
5131,alya_013,Female,1989-03-27T00:00:00+00:00,"new york, usa",2007-06-03T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,Moon-Angelica,,,,2007-06-03T00:00:00+00:00,0.8,9.5,1.0,2.0,0.0,0.0,1.0,4.0,0.0,45.0
5133,tzaily,Male,1994-03-14T00:00:00+00:00,,2007-06-03T00:00:00+00:00,18.8,7.74,1.0,30.0,3.0,5.0,5.0,44.0,2.0,1146.0
5134,Affe,,,,2007-06-03T00:00:00+00:00,0.4,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0
5135,_AlucarD_,,,,2007-06-03T00:00:00+00:00,7.7,8.29,0.0,14.0,0.0,0.0,0.0,14.0,9.0,431.0
5136,animer,Female,1984-09-19T00:00:00+00:00,"baguio,philippines",2007-06-03T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,eltrutajnin738,,,,2007-06-03T00:00:00+00:00,1.4,9.5,3.0,0.0,1.0,0.0,2.0,6.0,0.0,82.0
5138,Carolina147,,,,2007-06-03T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5139,NamiSukiNe,Female,1993-03-24T00:00:00+00:00,,2007-06-03T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140,toushiro,Male,1989-12-17T00:00:00+00:00,,2007-06-03T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5141,dnqw97dhqu9d,,,,2007-06-03T00:00:00+00:00,76.5,6.75,2.0,161.0,0.0,0.0,0.0,163.0,11.0,5492.0
5142,Cheesebaron,Male,1988-09-06T00:00:00+00:00,Denmark,2007-06-03T00:00:00+00:00,65.0,6.96,8.0,197.0,6.0,15.0,132.0,358.0,6.0,3780.0
5143,kaisheng,,,,2007-06-03T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5144,BerZerkerz,,,,2007-06-03T00:00:00+00:00,37.2,7.82,11.0,83.0,1.0,2.0,0.0,97.0,0.0,2142.0
5145,Davran,,1982-05-05T00:00:00+00:00,,2007-06-03T00:00:00+00:00,48.0,8.44,8.0,60.0,0.0,0.0,0.0,68.0,24.0,2842.0
5146,myx,,,,2007-06-03T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5147,daninsk,,,,2007-06-03T00:00:00+00:00,5.5,8.78,1.0,6.0,2.0,0.0,0.0,9.0,0.0,328.0
5148,Omni-kyun,Male,1986-03-06T00:00:00+00:00,"Kalrksrona, Sweden",2007-06-03T00:00:00+00:00,159.8,6.87,4.0,361.0,0.0,76.0,2.0,443.0,42.0,9561.0
5149,Lilian,Female,1986-09-24T00:00:00+00:00,,2007-06-03T00:00:00+00:00,5.9,9.25,0.0,4.0,0.0,0.0,0.0,4.0,10.0,494.0
5150,bokuchan,Female,,Texas,2007-06-03T00:00:00+00:00,57.2,7.45,4.0,126.0,10.0,9.0,49.0,198.0,8.0,3405.0
5151,Beyond_Twilight,,1990-02-05T00:00:00+00:00,New York,2007-06-03T00:00:00+00:00,34.3,7.17,5.0,47.0,1.0,7.0,0.0,60.0,35.0,1997.0
5152,LilBit,Female,,,2007-06-03T00:00:00+00:00,17.9,6.98,4.0,44.0,6.0,1.0,9.0,64.0,0.0,1010.0
5153,Jaymii,Male,,UK,2007-06-03T00:00:00+00:00,58.1,6.71,7.0,111.0,37.0,49.0,71.0,275.0,6.0,3446.0
5154,jupiterjazz,Male,1987-01-29T00:00:00+00:00,"Richmond, Indiana",2007-06-03T00:00:00+00:00,75.1,7.53,14.0,61.0,2.0,5.0,4.0,86.0,80.0,4328.0
5155,Cat-chan,Female,,renji's lap,2007-06-03T00:00:00+00:00,51.1,7.01,15.0,111.0,0.0,18.0,3.0,147.0,2.0,3079.0
5156,fullmetalrose,,,,2007-06-03T00:00:00+00:00,1.1,8.4,1.0,4.0,0.0,0.0,1.0,6.0,0.0,58.0
5157,Nemphtis,Male,1988-11-12T00:00:00+00:00,"United Kingdom, London",2007-06-03T00:00:00+00:00,74.5,7.19,10.0,300.0,1.0,13.0,127.0,451.0,81.0,4323.0
5158,Kovski,,,,2007-06-03T00:00:00+00:00,94.8,7.68,1.0,320.0,0.0,3.0,0.0,324.0,22.0,5563.0
5159,Losh,,,,2007-06-03T00:00:00+00:00,14.9,7.62,3.0,33.0,2.0,5.0,0.0,43.0,0.0,870.0
5160,ra7h,Male,,,2007-06-03T00:00:00+00:00,22.4,0.0,4.0,65.0,0.0,1.0,5.0,75.0,0.0,1303.0
5161,xenodai,,,,2007-06-03T00:00:00+00:00,45.7,7.96,1.0,80.0,0.0,0.0,0.0,81.0,3.0,2645.0
5162,Kupo,Male,1987-04-06T00:00:00+00:00,Paris,2007-06-03T00:00:00+00:00,76.2,8.16,14.0,61.0,1.0,0.0,1.0,77.0,75.0,4545.0
5163,Shadow_Master_T,Male,1988-12-18T00:00:00+00:00,,2007-06-03T00:00:00+00:00,114.1,8.02,9.0,332.0,28.0,67.0,50.0,486.0,0.0,6821.0
5164,Shia,Female,1990-02-20T00:00:00+00:00,,2007-06-03T00:00:00+00:00,35.4,8.45,11.0,49.0,8.0,11.0,159.0,238.0,1.0,2147.0
5165,nobleman83,Male,,Earth,2007-06-03T00:00:00+00:00,97.2,6.95,33.0,353.0,25.0,11.0,165.0,587.0,15.0,5666.0
5166,tSharingam,Male,1986-06-16T00:00:00+00:00,"Porto Alegre, Brasil",2007-06-03T00:00:00+00:00,41.0,8.15,7.0,35.0,4.0,1.0,25.0,72.0,11.0,2424.0
5167,Alpha_Cluster,,,,2007-06-03T00:00:00+00:00,17.8,8.19,15.0,59.0,0.0,0.0,0.0,74.0,0.0,1047.0
5168,epsilon_,,,,2007-06-03T00:00:00+00:00,5.0,9.33,8.0,12.0,0.0,0.0,31.0,51.0,2.0,298.0
5169,azs_dreamz,,,,2007-06-03T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5170,janjacks,,,,2007-06-03T00:00:00+00:00,2.8,8.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,171.0
5172,Fantasia,Male,1988-10-05T00:00:00+00:00,"Toronto, Ontario",2007-06-03T00:00:00+00:00,337.7,7.88,2.0,899.0,0.0,30.0,14.0,945.0,408.0,19885.0
5173,liezlstupid,,,,2007-06-03T00:00:00+00:00,0.8,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0
5174,kage_ookami197,Female,,,2007-06-03T00:00:00+00:00,22.3,8.51,6.0,82.0,12.0,2.0,2.0,104.0,0.0,1295.0
5175,WhiteMage,Female,,Southern California,2007-06-03T00:00:00+00:00,266.4,7.2,7.0,199.0,31.0,17.0,14.0,268.0,345.0,15670.0
5177,otakara-island,,,,2007-06-04T00:00:00+00:00,44.0,8.4,13.0,106.0,0.0,0.0,1.0,120.0,0.0,2593.0
5178,kyoharada,Male,1990-01-19T00:00:00+00:00,"Manila, Philippines",2007-06-04T00:00:00+00:00,19.3,9.08,8.0,42.0,6.0,0.0,32.0,88.0,0.0,1173.0
5179,Lance20000,Male,1988-08-16T00:00:00+00:00,"Calgary, Alberta",2007-06-04T00:00:00+00:00,27.1,8.23,5.0,18.0,2.0,0.0,3.0,28.0,33.0,1586.0
5180,AzurBlueDragon,,,Arkham Asylum,2007-06-04T00:00:00+00:00,10.7,8.32,15.0,53.0,15.0,4.0,21.0,108.0,0.0,674.0
5181,Yrael,Male,1986-08-28T00:00:00+00:00,"Okinawa, Japan",2007-06-04T00:00:00+00:00,13.9,8.0,1.0,45.0,26.0,0.0,73.0,145.0,0.0,818.0
5182,Champagne,,,,2007-06-04T00:00:00+00:00,19.0,8.77,7.0,14.0,4.0,1.0,0.0,26.0,25.0,1155.0
5183,Misa-Misa,Female,1994-01-04T00:00:00+00:00,"Russia,Moscow",2007-06-04T00:00:00+00:00,26.3,8.83,11.0,46.0,5.0,1.0,26.0,89.0,8.0,1560.0
5184,wong_fei_hung,,,,2007-06-04T00:00:00+00:00,0.6,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0
5185,Poke,Male,1990-02-22T00:00:00+00:00,,2007-06-04T00:00:00+00:00,205.2,7.05,58.0,680.0,16.0,20.0,8.0,782.0,31.0,12047.0
5186,Huntz,Male,,Bangkok Thailand,2007-06-04T00:00:00+00:00,5.4,7.6,24.0,9.0,0.0,0.0,15.0,48.0,8.0,342.0
5187,Eva_s,,,,2007-06-04T00:00:00+00:00,4.4,7.27,0.0,16.0,2.0,5.0,9.0,32.0,0.0,250.0
5188,neonblue,Female,,,2007-06-04T00:00:00+00:00,42.2,6.76,9.0,87.0,9.0,14.0,66.0,185.0,6.0,2734.0
5189,Skye-,,,,2007-06-04T00:00:00+00:00,54.7,0.0,29.0,125.0,7.0,23.0,1.0,185.0,0.0,3222.0
5190,DonGizmo,Male,1986-09-09T00:00:00+00:00,,2007-06-04T00:00:00+00:00,42.3,0.0,7.0,141.0,22.0,1.0,32.0,203.0,0.0,2588.0
5191,Hiei_SS,Male,,São Paulo,2007-06-04T00:00:00+00:00,96.3,8.96,5.0,116.0,1.0,7.0,12.0,141.0,17.0,5722.0
5192,AngelicAnime,,,,2007-06-04T00:00:00+00:00,2.6,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0
5193,KASKUN,,,,2007-06-04T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,Diclonius,Female,1988-10-25T00:00:00+00:00,,2007-06-04T00:00:00+00:00,29.3,8.27,7.0,99.0,4.0,14.0,17.0,141.0,19.0,1708.0
5196,Sasuke15,,,,2007-06-04T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,kiryushu_suki,Male,1986-07-09T00:00:00+00:00,Saint-Petersburg,2007-06-04T00:00:00+00:00,370.9,4.2,7.0,1280.0,16.0,79.0,23.0,1405.0,371.0,22672.0
5198,jocelyn09,,,,2007-06-04T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,Heroine,Female,,,2007-06-04T00:00:00+00:00,44.2,6.84,3.0,52.0,5.0,15.0,1.0,76.0,0.0,2608.0
5200,delorean,Male,,"São Paulo, Brazil",2007-06-04T00:00:00+00:00,78.8,7.34,49.0,386.0,22.0,18.0,106.0,581.0,1.0,4779.0
5201,luvislfie,,,,2007-06-04T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5202,flamme,,,,2007-06-04T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,byg2,Female,1993-07-08T00:00:00+00:00,Israel,2007-06-04T00:00:00+00:00,29.0,7.67,3.0,29.0,0.0,4.0,0.0,36.0,19.0,1743.0
5204,Shirenu,Female,1989-01-09T00:00:00+00:00,,2007-06-04T00:00:00+00:00,57.5,6.37,4.0,119.0,11.0,11.0,17.0,162.0,2.0,3366.0
5205,Smoky,,,,2007-06-04T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5206,anony,,,,2007-06-04T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5207,Satsujin,,,,2007-06-04T00:00:00+00:00,1.8,8.14,2.0,5.0,0.0,0.0,0.0,7.0,0.0,105.0
5208,sleek,Male,1989-05-26T00:00:00+00:00,between thought and reality,2007-06-04T00:00:00+00:00,6.9,8.08,4.0,22.0,3.0,0.0,17.0,46.0,0.0,400.0
5209,TheKeeper,Male,1989-01-16T00:00:00+00:00,"Lithuania, Vilnius",2007-06-04T00:00:00+00:00,31.7,7.68,1.0,117.0,2.0,45.0,159.0,324.0,0.0,1851.0
5210,Kazeakai,,,,2007-06-04T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5211,Zhemos,,,,2007-06-04T00:00:00+00:00,20.1,9.15,1.0,52.0,0.0,0.0,0.0,53.0,0.0,1212.0
5212,Raay,,,,2007-06-04T00:00:00+00:00,45.5,7.62,23.0,99.0,10.0,0.0,4.0,136.0,0.0,2695.0
5213,Kira-chan,Female,1989-03-13T00:00:00+00:00,"Bronx, My Room",2007-06-04T00:00:00+00:00,70.3,8.24,18.0,62.0,9.0,13.0,13.0,115.0,91.0,4168.0
5214,Hisoka23,Male,,Otakara-Island,2007-06-04T00:00:00+00:00,20.8,8.87,1.0,14.0,0.0,0.0,0.0,15.0,6.0,1269.0
5215,sorrie,,,,2007-06-04T00:00:00+00:00,10.9,7.33,1.0,19.0,3.0,7.0,0.0,30.0,0.0,634.0
5216,SakeBomb,,,,2007-06-04T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5217,Erodoujin,,,,2007-06-04T00:00:00+00:00,40.5,7.94,2.0,116.0,23.0,7.0,78.0,226.0,17.0,2437.0
5218,2Bfreeyumi,Female,1991-01-09T00:00:00+00:00,"Yorktown, Virginia",2007-06-04T00:00:00+00:00,154.5,6.5,3.0,677.0,2.0,43.0,22.0,747.0,56.0,8957.0
5219,clowangel,Female,1987-02-23T00:00:00+00:00,New York,2007-06-04T00:00:00+00:00,55.6,8.24,7.0,38.0,5.0,4.0,13.0,67.0,76.0,3310.0
5220,d388,Male,1988-09-23T00:00:00+00:00,"Hungary, Budapest",2007-06-04T00:00:00+00:00,77.8,5.75,133.0,185.0,25.0,50.0,458.0,851.0,37.0,4995.0
5221,Werdz,Male,1985-04-14T00:00:00+00:00,,2007-06-04T00:00:00+00:00,153.1,7.99,6.0,427.0,2.0,13.0,93.0,541.0,1.0,8997.0
5222,narutoluver,Female,1995-06-19T00:00:00+00:00,"New York,New York",2007-06-04T00:00:00+00:00,31.2,9.17,2.0,13.0,0.0,2.0,2.0,19.0,8.0,1900.0
5223,WillDogg,,,,2007-06-04T00:00:00+00:00,23.7,7.31,7.0,47.0,7.0,3.0,13.0,77.0,2.0,1372.0
5224,NamelessMC,,,,2007-06-04T00:00:00+00:00,83.8,8.95,9.0,33.0,0.0,1.0,0.0,43.0,58.0,5030.0
5225,bodycount,,,,2007-06-05T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5226,ninja978,,,,2007-06-05T00:00:00+00:00,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5227,tickyhead,Female,1988-12-28T00:00:00+00:00,"Santa Cruz, California",2007-06-05T00:00:00+00:00,24.7,7.93,3.0,51.0,5.0,3.0,5.0,67.0,24.0,1392.0
5228,KokoropG,,,,2007-06-05T00:00:00+00:00,16.9,7.14,3.0,60.0,0.0,2.0,4.0,69.0,0.0,1012.0
5229,Agate,,,,2007-06-05T00:00:00+00:00,10.2,10.0,0.0,3.0,0.0,0.0,0.0,3.0,11.0,612.0
5230,Linkman,Male,1990-10-06T00:00:00+00:00,Wageningen,2007-06-05T00:00:00+00:00,1.9,10.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,115.0
5231,myanimelist,Male,1992-09-01T00:00:00+00:00,,2007-06-05T00:00:00+00:00,205.2,7.34,3.0,534.0,3.0,29.0,54.0,623.0,0.0,12146.0
5232,Kuroi_Ishi,Female,,,2007-06-05T00:00:00+00:00,121.6,8.04,7.0,323.0,63.0,29.0,8.0,430.0,12.0,7241.0
5233,Mogura,Female,1993-03-06T00:00:00+00:00,"Klaipeda,Lithuania",2007-06-05T00:00:00+00:00,26.0,8.38,4.0,80.0,0.0,17.0,33.0,134.0,36.0,1638.0
5234,Takemaru,,,,2007-06-05T00:00:00+00:00,0.1,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
5235,romanticblade,Male,,,2007-06-05T00:00:00+00:00,67.9,7.73,10.0,191.0,7.0,3.0,4.0,215.0,2.0,3934.0
5236,sevenf,Male,,,2007-06-05T00:00:00+00:00,100.1,6.49,0.0,291.0,16.0,44.0,5.0,356.0,1.0,5868.0
5237,Ryan___,,,,2007-06-05T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5238,kabersirk,,,,2007-06-05T00:00:00+00:00,33.2,9.13,1.0,6.0,0.0,0.0,1.0,8.0,7.0,1995.0
5239,freddy12354,Male,1992-02-18T00:00:00+00:00,"Soroe, Denmark",2007-06-05T00:00:00+00:00,47.4,7.66,24.0,128.0,7.0,0.0,0.0,159.0,0.0,2751.0
5240,i_love_blue_seed,,,,2007-06-05T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5241,The_Asch,Male,1990-09-15T00:00:00+00:00,England,2007-06-05T00:00:00+00:00,253.7,8.03,9.0,481.0,4.0,4.0,7.0,505.0,86.0,14904.0
5242,apocalipsysv,Male,1986-08-06T00:00:00+00:00,"bethlehem, pennsylvania",2007-06-05T00:00:00+00:00,121.1,9.13,3.0,98.0,0.0,3.0,2.0,106.0,200.0,7096.0
5243,Rilind,Male,1988-11-05T00:00:00+00:00,Zürich,2007-06-05T00:00:00+00:00,170.1,7.85,0.0,441.0,12.0,69.0,6.0,528.0,1.0,9972.0
5244,hirata,,,,2007-06-05T00:00:00+00:00,11.2,10.0,3.0,99.0,2.0,0.0,951.0,1055.0,0.0,745.0
5245,discbabe,Female,1986-09-10T00:00:00+00:00,PA,2007-06-05T00:00:00+00:00,53.1,8.08,23.0,86.0,5.0,3.0,14.0,131.0,3.0,3130.0
5246,WhatCometh,Male,1985-12-28T00:00:00+00:00,"Little Rock, Arkansas",2007-06-05T00:00:00+00:00,25.4,7.6,2.0,37.0,0.0,1.0,1.0,41.0,0.0,1535.0
5247,Aitski,,,,2007-06-05T00:00:00+00:00,4.7,8.94,2.0,11.0,3.0,0.0,0.0,16.0,0.0,276.0
5248,Uzeal,,1986-04-02T00:00:00+00:00,"Fort Collins, Colorado",2007-06-05T00:00:00+00:00,78.1,7.59,0.0,140.0,11.0,17.0,3.0,171.0,5.0,4604.0
5249,tbg72,,,,2007-06-05T00:00:00+00:00,1.2,9.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,72.0
5250,delikitty,,,,2007-06-05T00:00:00+00:00,1.1,0.0,0.0,6.0,0.0,0.0,3.0,9.0,0.0,56.0
5251,a4chincookie,Female,1955-02-19T00:00:00+00:00,,2007-06-05T00:00:00+00:00,4.5,8.75,9.0,13.0,1.0,0.0,0.0,23.0,2.0,278.0
5252,Blackman,,,,2007-06-05T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5253,gregthegrim,Male,1989-10-26T00:00:00+00:00,harrow london,2007-06-05T00:00:00+00:00,31.1,7.61,5.0,20.0,7.0,0.0,1.0,33.0,0.0,1865.0
5254,Necriatria,,,,2007-06-05T00:00:00+00:00,0.7,7.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,43.0
5255,jesskimokimiko,,,,2007-06-05T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5256,Falcon,Male,,,2007-06-05T00:00:00+00:00,38.8,9.5,3.0,43.0,6.0,18.0,1.0,71.0,6.0,2323.0
5257,frodu,Male,1990-05-05T00:00:00+00:00,Caxias do Sul,2007-06-05T00:00:00+00:00,3.0,9.0,1.0,7.0,2.0,0.0,1.0,11.0,0.0,193.0
5258,BHOC1601,Male,,Queens Nyc,2007-06-05T00:00:00+00:00,63.2,7.49,7.0,204.0,0.0,3.0,48.0,262.0,0.0,3777.0
5259,Dauthi,Male,,Brazil,2007-06-05T00:00:00+00:00,235.0,7.87,24.0,697.0,1.0,0.0,5.0,727.0,53.0,13893.0
5260,aizem,,,,2007-06-05T00:00:00+00:00,0.2,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
5261,bnm4jc,,,,2007-06-05T00:00:00+00:00,23.9,7.46,1.0,58.0,29.0,10.0,78.0,176.0,0.0,1461.0
5262,The-Fox,,,,2007-06-05T00:00:00+00:00,68.1,7.73,10.0,154.0,8.0,4.0,25.0,201.0,42.0,3899.0
5263,FairyNiamh,,,,2007-06-05T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264,Hyouron,,,,2007-06-05T00:00:00+00:00,141.3,6.15,12.0,443.0,2.0,0.0,58.0,515.0,0.0,8648.0
5265,MLopes724,Male,1989-07-24T00:00:00+00:00,"San Francisco, California",2007-06-05T00:00:00+00:00,306.5,7.5,28.0,1228.0,0.0,0.0,5.0,1261.0,0.0,18343.0
5266,DarkLink,Male,1985-09-05T00:00:00+00:00,"Houston, Texas",2007-06-05T00:00:00+00:00,43.7,7.22,2.0,109.0,1.0,0.0,9.0,121.0,0.0,2514.0
5267,Ergrinn,Male,,,2007-06-05T00:00:00+00:00,141.7,7.75,208.0,299.0,18.0,3.0,63.0,591.0,13.0,8677.0
5268,Daverto,,,,2007-06-06T00:00:00+00:00,36.6,8.55,1.0,29.0,0.0,5.0,1.0,36.0,83.0,2157.0
5269,redpepper,,,,2007-06-06T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5270,egura,Female,1982-07-07T00:00:00+00:00,"Vilnius, Lithuania",2007-06-06T00:00:00+00:00,104.0,8.49,11.0,441.0,45.0,18.0,4.0,519.0,5.0,6251.0
5271,Love_N_Peace,Female,,United States Of Japan,2007-06-06T00:00:00+00:00,37.6,9.37,19.0,103.0,0.0,1.0,0.0,123.0,0.0,2221.0
5272,FreaKaZ,,1986-01-24T00:00:00+00:00,"Vilnius, Lithuania",2007-06-06T00:00:00+00:00,66.8,6.95,9.0,292.0,16.0,6.0,33.0,356.0,0.0,3839.0
5273,acolonf6,,,,2007-06-06T00:00:00+00:00,3.3,0.0,3.0,8.0,1.0,0.0,3.0,15.0,0.0,192.0
5274,panic,Male,1981-10-03T00:00:00+00:00,Minnesota,2007-06-06T00:00:00+00:00,288.5,5.97,12.0,1329.0,5.0,760.0,37.0,2143.0,20.0,18613.0
5275,jalokim,Male,1989-07-02T00:00:00+00:00,"Poland , O?wi?cim",2007-06-06T00:00:00+00:00,30.0,7.8,4.0,39.0,6.0,6.0,3.0,58.0,13.0,1733.0
5276,spaceneko,Female,1984-09-11T00:00:00+00:00,Western Australia,2007-06-06T00:00:00+00:00,20.6,8.68,27.0,41.0,1.0,4.0,133.0,206.0,0.0,1291.0
5277,Duryel,Male,1984-06-12T00:00:00+00:00,Brazil - PE,2007-06-06T00:00:00+00:00,40.7,8.49,0.0,88.0,2.0,0.0,19.0,109.0,15.0,2329.0
5278,sous,Male,1991-02-13T00:00:00+00:00,"Rochester, New York",2007-06-06T00:00:00+00:00,90.7,8.45,41.0,158.0,19.0,7.0,41.0,266.0,80.0,5325.0
5279,Meltdown,Male,,England,2007-06-06T00:00:00+00:00,14.5,6.92,4.0,14.0,9.0,0.0,4.0,31.0,3.0,870.0
